date,issues_open
2020-04-22T20:19:19+00:00,132
2020-04-22T23:01:44+00:00,131
2020-04-25T11:31:48+00:00,132
2020-04-27T09:01:25+00:00,131
2020-04-29T12:05:50+00:00,132
2020-04-29T12:29:42+00:00,131
2020-04-29T12:42:52+00:00,132
2020-04-29T15:33:28+00:00,131
2020-04-29T16:09:37+00:00,130
2020-04-29T16:13:21+00:00,131
2020-04-29T16:18:17+00:00,130
2020-04-30T07:49:29+00:00,131
2020-04-30T09:48:22+00:00,130
2020-04-30T11:29:40+00:00,129
2020-05-01T16:39:58+00:00,130
2020-05-04T14:53:39+00:00,129
2020-05-04T15:06:38+00:00,130
2020-05-07T15:27:51+00:00,131
2020-05-07T15:36:48+00:00,132
2020-05-10T18:55:09+00:00,133
2020-05-10T19:57:12+00:00,132
2020-05-11T15:54:23+00:00,131
2020-05-11T16:01:50+00:00,132
2020-05-11T16:08:29+00:00,131
2020-05-12T09:22:21+00:00,132
2020-05-12T14:08:57+00:00,133
2020-05-13T06:27:09+00:00,134
2020-05-13T16:25:57+00:00,135
2020-05-14T07:08:14+00:00,134
2020-05-14T10:30:25+00:00,133
2020-05-14T11:32:19+00:00,132
2020-05-14T11:34:05+00:00,131
2020-05-14T11:42:21+00:00,130
2020-05-14T12:09:51+00:00,131
2020-05-14T15:24:44+00:00,130
2020-05-17T06:48:08+00:00,131
2020-05-19T11:37:18+00:00,132
2020-05-20T12:31:49+00:00,131
2020-05-20T18:21:34+00:00,130
2020-05-21T08:20:25+00:00,131
2020-05-23T12:48:27+00:00,130
2020-05-23T12:53:53+00:00,129
2020-05-25T18:34:57+00:00,128
2020-05-26T07:07:09+00:00,129
2020-05-26T09:10:42+00:00,130
2020-05-26T09:25:44+00:00,129
2020-05-26T10:17:30+00:00,128
2020-05-26T12:23:07+00:00,127
2020-05-26T12:31:15+00:00,126
2020-05-26T13:01:47+00:00,125
2020-05-26T13:48:08+00:00,124
2020-05-26T13:59:18+00:00,123
2020-05-26T14:34:32+00:00,122
2020-05-26T16:03:44+00:00,121
2020-05-26T16:51:29+00:00,120
2020-05-26T17:04:40+00:00,119
2020-05-26T19:40:26+00:00,118
2020-05-27T09:17:37+00:00,119
2020-05-27T10:25:09+00:00,120
2020-05-27T11:57:41+00:00,121
2020-05-27T12:29:16+00:00,120
2020-05-27T15:03:01+00:00,121
2020-05-28T06:31:01+00:00,120
2020-05-28T07:15:52+00:00,119
2020-05-28T10:02:23+00:00,118
2020-05-28T13:40:22+00:00,117
2020-05-28T13:48:24+00:00,116
2020-05-28T15:30:07+00:00,115
2020-05-28T15:32:24+00:00,114
2020-05-28T16:48:47+00:00,113
2020-05-28T21:12:28+00:00,112
2020-05-28T23:18:48+00:00,111
2020-05-28T23:37:14+00:00,110
2020-05-29T14:58:25+00:00,109
2020-05-30T06:41:21+00:00,108
2020-05-30T07:02:55+00:00,107
2020-05-30T08:01:18+00:00,106
2020-05-30T09:15:20+00:00,105
2020-05-31T10:33:05+00:00,106
2020-06-01T08:43:26+00:00,105
2020-06-01T09:20:29+00:00,104
2020-06-02T07:22:06+00:00,105
2020-06-02T10:16:50+00:00,104
2020-06-03T14:25:49+00:00,105
2020-06-03T14:59:00+00:00,104
2020-06-04T06:20:09+00:00,105
2020-06-04T11:54:01+00:00,104
2020-06-08T08:46:50+00:00,105
2020-06-09T21:11:13+00:00,106
2020-06-10T12:56:34+00:00,107
2020-06-10T15:29:28+00:00,108
2020-06-15T16:17:36+00:00,109
2020-06-16T07:38:54+00:00,108
2020-06-17T08:58:35+00:00,109
2020-06-18T08:10:50+00:00,110
2020-06-18T18:39:56+00:00,111
2020-06-19T13:58:28+00:00,112
2020-06-20T13:48:59+00:00,113
2020-06-22T10:02:33+00:00,114
2020-06-23T11:14:13+00:00,115
2020-06-25T13:35:06+00:00,114
2020-06-25T14:04:35+00:00,115
2020-06-26T14:42:45+00:00,114
2020-06-28T13:58:53+00:00,115
2020-07-02T03:29:06+00:00,116
2020-07-06T19:29:37+00:00,117
2020-07-07T07:39:05+00:00,118
2020-07-07T08:44:33+00:00,117
2020-07-08T09:24:05+00:00,116
2020-07-08T14:15:33+00:00,117
2020-07-09T17:47:46+00:00,118
2020-07-12T13:48:07+00:00,119
2020-07-14T18:12:27+00:00,120
2020-07-16T03:31:07+00:00,121
2020-07-20T16:57:42+00:00,120
2020-07-20T19:04:52+00:00,121
2020-07-21T12:38:17+00:00,122
2020-07-21T13:09:34+00:00,123
2020-07-23T09:31:34+00:00,124
2020-07-25T03:09:00+00:00,125
2020-07-28T09:18:24+00:00,126
2020-07-29T19:23:41+00:00,127
2020-07-31T10:34:42+00:00,128
2020-07-31T15:15:42+00:00,129
2020-07-31T18:36:32+00:00,130
2020-07-31T21:13:30+00:00,129
2020-08-04T15:51:54+00:00,128
2020-08-04T22:51:49+00:00,129
2020-08-05T09:35:40+00:00,130
2020-08-07T11:09:07+00:00,131
2020-08-10T11:08:30+00:00,132
2020-08-11T17:58:23+00:00,133
2020-08-12T15:27:51+00:00,134
2020-08-16T08:34:17+00:00,135
2020-08-16T17:58:56+00:00,134
2020-08-17T23:38:25+00:00,135
2020-08-19T13:00:18+00:00,136
2020-08-19T13:16:22+00:00,137
2020-08-19T16:40:56+00:00,138
2020-08-20T16:29:48+00:00,139
2020-08-23T18:22:45+00:00,140
2020-08-25T04:08:17+00:00,141
2020-09-01T13:51:50+00:00,142
2020-09-02T14:51:09+00:00,143
2020-09-03T15:24:06+00:00,144
2020-09-03T15:41:57+00:00,145
2020-09-04T15:42:26+00:00,146
2020-09-09T09:07:15+00:00,147
2020-09-10T06:05:41+00:00,148
2020-09-10T17:48:05+00:00,147
2020-09-11T14:31:08+00:00,148
2020-09-14T13:49:37+00:00,149
2020-09-15T13:01:11+00:00,150
2020-09-18T09:07:53+00:00,151
2020-09-21T13:39:59+00:00,152
2020-09-21T20:32:11+00:00,151
2020-09-22T19:40:04+00:00,152
2020-09-22T21:16:46+00:00,151
2020-09-25T14:35:39+00:00,152
2020-09-25T22:37:12+00:00,153
2020-09-29T14:31:42+00:00,154
2020-09-29T21:05:33+00:00,155
2020-10-01T10:38:14+00:00,156
2020-10-06T02:54:34+00:00,157
2020-10-08T18:59:53+00:00,158
2020-10-08T22:21:57+00:00,159
2020-10-15T03:44:06+00:00,160
2020-10-15T16:54:32+00:00,161
2020-10-16T07:14:06+00:00,160
2020-10-19T07:09:51+00:00,161
2020-10-20T04:28:08+00:00,162
2020-10-20T05:15:13+00:00,161
2020-10-21T15:30:54+00:00,162
2020-10-22T16:29:33+00:00,163
2020-10-22T20:48:35+00:00,164
2020-10-26T16:15:12+00:00,165
2020-10-26T16:45:45+00:00,166
2020-10-27T01:16:57+00:00,167
2020-10-28T16:06:50+00:00,168
2020-10-30T14:43:04+00:00,169
2020-10-30T18:45:36+00:00,170
2020-11-02T10:26:27+00:00,171
2020-11-05T15:35:36+00:00,172
2020-11-06T15:54:08+00:00,173
2020-11-10T09:15:53+00:00,174
2020-11-11T22:16:15+00:00,173
2020-11-11T22:21:37+00:00,172
2020-11-12T00:11:45+00:00,171
2020-11-18T13:32:26+00:00,172
2020-11-18T13:40:13+00:00,171
2020-11-19T10:11:12+00:00,172
2020-11-20T15:56:50+00:00,173
2020-11-23T15:26:08+00:00,174
2020-11-28T02:23:01+00:00,175
2020-11-30T03:55:37+00:00,174
2020-12-08T09:42:42+00:00,175
2020-12-08T10:44:09+00:00,176
2020-12-09T12:34:00+00:00,177
2020-12-10T11:43:54+00:00,178
2020-12-27T19:29:37+00:00,177
2020-12-27T19:32:22+00:00,176
2020-12-28T06:58:56+00:00,175
2020-12-28T07:00:55+00:00,174
2020-12-28T07:02:52+00:00,173
2020-12-28T07:06:15+00:00,172
2020-12-28T07:09:04+00:00,171
2020-12-28T07:17:56+00:00,170
2020-12-28T18:34:36+00:00,169
2020-12-28T21:40:47+00:00,168
2020-12-28T22:07:27+00:00,167
2020-12-28T22:15:42+00:00,166
2020-12-28T22:18:52+00:00,165
2020-12-28T22:25:47+00:00,164
2020-12-28T22:31:42+00:00,163
2020-12-28T22:34:15+00:00,162
2020-12-28T22:39:23+00:00,161
2020-12-28T22:44:42+00:00,160
2020-12-28T23:01:20+00:00,159
2020-12-28T23:03:26+00:00,158
2020-12-28T23:17:32+00:00,157
2020-12-28T23:20:05+00:00,156
2020-12-28T23:24:34+00:00,155
2020-12-28T23:36:44+00:00,154
2021-01-04T10:29:29+00:00,155
2021-01-12T19:15:12+00:00,154
2021-01-13T21:09:35+00:00,155
2021-01-13T21:13:34+00:00,156
2021-01-13T21:15:23+00:00,155
2021-01-13T21:17:48+00:00,154
2021-01-14T11:36:09+00:00,153
2021-01-15T09:24:30+00:00,154
2021-01-15T17:42:13+00:00,155
2021-01-19T23:51:36+00:00,154
2021-02-09T13:40:26+00:00,155
2021-02-14T18:17:30+00:00,156
2021-02-17T07:34:00+00:00,157
2021-02-17T08:58:58+00:00,158
2021-02-18T16:48:29+00:00,159
2021-02-18T18:11:08+00:00,160
2021-02-18T18:44:38+00:00,159
2021-02-19T14:33:45+00:00,158
2021-02-23T08:00:14+00:00,159
2021-02-24T04:02:27+00:00,160
2021-02-24T11:57:50+00:00,159
2021-03-03T03:11:14+00:00,160
2021-03-04T21:29:33+00:00,159
2021-03-05T00:12:34+00:00,158
2021-03-05T23:43:11+00:00,157
2021-03-07T15:40:59+00:00,158
2021-03-07T22:32:44+00:00,157
2021-03-08T16:37:06+00:00,156
2021-03-08T16:38:53+00:00,155
2021-03-08T19:44:58+00:00,156
2021-03-09T21:50:45+00:00,157
2021-03-11T11:58:03+00:00,156
2021-03-11T12:10:39+00:00,155
2021-03-12T07:30:26+00:00,156
2021-03-13T15:30:34+00:00,157
2021-03-13T20:33:50+00:00,156
2021-03-13T20:52:58+00:00,155
2021-03-14T21:26:42+00:00,156
2021-03-15T07:53:18+00:00,157
2021-03-16T20:45:02+00:00,156
2021-03-16T21:44:15+00:00,157
2021-03-18T14:37:54+00:00,158
2021-03-18T16:53:23+00:00,159
2021-03-23T08:44:21+00:00,160
2021-03-23T15:40:12+00:00,159
2021-03-23T23:39:55+00:00,160
2021-03-24T14:35:37+00:00,161
2021-03-26T14:51:55+00:00,162
2021-03-27T07:54:20+00:00,163
2021-03-29T21:15:10+00:00,162
2021-03-29T21:20:52+00:00,161
2021-03-29T21:40:14+00:00,160
2021-03-29T21:59:56+00:00,159
2021-03-29T22:14:11+00:00,158
2021-03-30T10:55:34+00:00,157
2021-03-30T21:19:04+00:00,156
2021-03-31T07:45:04+00:00,155
2021-03-31T13:03:08+00:00,156
2021-03-31T21:13:50+00:00,155
2021-03-31T21:28:05+00:00,154
2021-03-31T21:48:45+00:00,153
2021-03-31T22:06:56+00:00,152
2021-03-31T22:36:10+00:00,151
2021-04-07T15:01:30+00:00,152
2021-04-08T19:06:15+00:00,153
2021-04-08T20:07:06+00:00,152
2021-04-08T20:12:32+00:00,151
2021-04-12T11:16:28+00:00,152
2021-04-12T11:19:40+00:00,153
2021-04-12T12:55:38+00:00,152
2021-04-12T12:56:53+00:00,151
2021-04-13T17:00:30+00:00,152
2021-04-14T09:28:37+00:00,151
2021-04-14T11:45:48+00:00,152
2021-04-19T16:27:41+00:00,153
2021-04-20T21:27:07+00:00,152
2021-04-21T13:12:15+00:00,153
2021-04-21T16:01:45+00:00,154
2021-04-24T20:00:59+00:00,153
2021-04-27T12:08:16+00:00,152
2021-04-29T08:30:48+00:00,151
2021-04-29T20:14:54+00:00,152
2021-04-30T19:12:56+00:00,151
2021-05-04T10:33:12+00:00,152
2021-05-07T12:32:00+00:00,153
2021-05-10T15:03:15+00:00,154
2021-05-10T19:00:19+00:00,153
2021-05-12T13:41:25+00:00,154
2021-05-13T01:53:00+00:00,155
2021-05-14T18:40:38+00:00,156
2021-05-17T00:10:50+00:00,157
2021-05-17T10:52:28+00:00,156
2021-05-17T23:31:52+00:00,155
2021-05-18T13:16:08+00:00,156
2021-05-19T07:04:52+00:00,155
2021-05-19T07:13:31+00:00,156
2021-05-19T14:11:12+00:00,157
2021-05-19T19:34:30+00:00,158
2021-05-20T09:13:12+00:00,159
2021-05-21T05:36:11+00:00,158
2021-05-21T14:25:06+00:00,159
2021-05-24T09:23:34+00:00,158
2021-05-24T20:40:00+00:00,159
2021-05-25T12:18:00+00:00,158
2021-06-02T14:06:02+00:00,159
2021-06-02T17:49:22+00:00,158
2021-06-03T16:22:59+00:00,159
2021-06-06T13:47:32+00:00,160
2021-06-09T00:51:17+00:00,161
2021-06-09T15:49:34+00:00,162
2021-06-09T23:23:20+00:00,163
2021-06-10T11:14:32+00:00,162
2021-06-10T11:39:23+00:00,163
2021-06-10T17:48:31+00:00,164
2021-06-11T07:08:06+00:00,165
2021-06-13T05:01:52+00:00,164
2021-06-15T21:18:40+00:00,163
2021-06-15T21:35:13+00:00,162
2021-06-15T21:54:18+00:00,161
2021-06-15T21:59:36+00:00,160
2021-06-15T22:47:08+00:00,159
2021-06-16T14:34:48+00:00,160
2021-06-16T14:37:48+00:00,161
2021-06-16T18:22:22+00:00,162
2021-06-16T18:31:13+00:00,161
2021-06-16T21:56:52+00:00,160
2021-06-17T07:17:14+00:00,161
2021-06-24T15:09:52+00:00,162
2021-06-24T15:10:05+00:00,161
2021-06-24T22:06:15+00:00,160
2021-06-24T22:51:46+00:00,159
2021-06-24T22:51:46+00:00,158
2021-06-26T06:13:45+00:00,159
2021-06-26T06:15:59+00:00,160
2021-06-26T06:22:01+00:00,161
2021-06-26T06:22:22+00:00,160
2021-06-28T09:07:16+00:00,159
2021-06-28T09:18:49+00:00,158
2021-06-28T10:58:57+00:00,157
2021-06-28T12:59:26+00:00,158
2021-06-28T14:15:57+00:00,157
2021-06-28T17:51:37+00:00,156
2021-06-28T17:54:05+00:00,155
2021-06-29T14:59:06+00:00,154
2021-06-29T18:01:44+00:00,153
2021-06-29T18:19:37+00:00,154
2021-06-30T12:06:19+00:00,155
2021-06-30T16:41:09+00:00,156
2021-06-30T19:58:37+00:00,155
2021-06-30T20:19:43+00:00,154
2021-06-30T20:33:32+00:00,153
2021-06-30T20:55:42+00:00,152
2021-06-30T21:32:51+00:00,153
2021-06-30T21:44:05+00:00,154
2021-06-30T22:16:10+00:00,153
2021-06-30T22:36:24+00:00,152
2021-06-30T22:44:09+00:00,151
2021-07-01T09:38:37+00:00,152
2021-07-01T10:10:03+00:00,151
2021-07-01T10:20:31+00:00,150
2021-07-01T16:13:54+00:00,151
2021-07-01T23:14:43+00:00,150
2021-07-02T18:46:45+00:00,149
2021-07-02T21:35:47+00:00,148
2021-07-02T21:54:32+00:00,147
2021-07-03T13:36:39+00:00,148
2021-07-03T22:46:48+00:00,147
2021-07-04T15:32:02+00:00,146
2021-07-04T15:32:47+00:00,145
2021-07-04T15:35:34+00:00,144
2021-07-04T17:46:51+00:00,143
2021-07-04T23:38:04+00:00,142
2021-07-04T23:40:40+00:00,141
2021-07-04T23:43:40+00:00,140
2021-07-04T23:45:37+00:00,139
2021-07-06T05:36:58+00:00,140
2021-07-06T17:43:34+00:00,139
2021-07-08T14:03:45+00:00,140
2021-07-09T22:36:31+00:00,141
2021-07-12T10:29:55+00:00,140
2021-07-12T15:09:54+00:00,141
2021-07-14T17:04:11+00:00,142
2021-07-15T19:09:54+00:00,143
2021-07-17T10:52:58+00:00,144
2021-07-18T14:31:34+00:00,143
2021-07-19T09:15:29+00:00,144
2021-07-23T09:45:27+00:00,145
2021-07-27T05:00:10+00:00,146
2021-07-27T09:54:13+00:00,145
2021-07-28T09:22:04+00:00,146
2021-07-28T22:01:58+00:00,147
2021-07-29T09:06:40+00:00,148
2021-08-04T04:28:34+00:00,149
2021-08-05T19:57:21+00:00,148
2021-08-05T20:36:39+00:00,149
2021-08-10T07:12:00+00:00,150
2021-08-10T12:06:48+00:00,149
2021-08-12T09:31:29+00:00,148
2021-08-12T12:58:06+00:00,147
2021-08-12T13:56:10+00:00,148
2021-08-12T19:49:23+00:00,149
2021-08-12T21:10:06+00:00,148
2021-08-13T03:40:48+00:00,149
2021-08-13T07:09:19+00:00,150
2021-08-16T13:02:45+00:00,151
2021-08-16T19:42:35+00:00,152
2021-08-18T05:37:03+00:00,153
2021-08-18T09:37:10+00:00,152
2021-08-18T13:58:43+00:00,153
2021-08-19T07:57:44+00:00,154
2021-08-23T20:13:31+00:00,155
2021-08-25T06:06:31+00:00,156
2021-09-03T15:47:23+00:00,157
2021-09-06T13:29:28+00:00,158
2021-09-07T20:41:34+00:00,159
2021-09-08T09:42:51+00:00,160
2021-09-08T19:29:56+00:00,161
2021-09-09T12:39:17+00:00,162
2021-09-10T18:29:05+00:00,163
2021-09-10T19:17:20+00:00,164
2021-09-14T11:01:42+00:00,165
2021-09-15T12:49:28+00:00,166
2021-09-17T09:52:24+00:00,167
2021-09-24T08:45:08+00:00,168
2021-09-27T03:00:43+00:00,169
2021-09-30T13:16:34+00:00,170
2021-10-04T16:31:51+00:00,171
2021-10-05T14:48:59+00:00,172
2021-10-05T18:46:46+00:00,173
2021-10-08T01:14:38+00:00,174
2021-10-08T11:44:06+00:00,173
2021-10-11T17:40:04+00:00,174
2021-10-13T12:49:42+00:00,175
2021-10-21T08:58:30+00:00,176
2021-10-21T15:55:22+00:00,177
2021-10-26T21:26:01+00:00,178
2021-11-01T16:07:33+00:00,179
2021-11-01T18:46:21+00:00,180
2021-11-02T15:25:28+00:00,181
2021-11-07T21:38:47+00:00,180
2021-11-07T21:58:59+00:00,179
2021-11-07T22:07:22+00:00,178
2021-11-07T22:18:54+00:00,177
2021-11-07T22:30:23+00:00,176
2021-11-07T22:40:11+00:00,175
2021-11-09T13:24:09+00:00,174
2021-11-09T22:24:06+00:00,173
2021-11-09T23:13:50+00:00,172
2021-11-09T23:33:08+00:00,171
2021-11-09T23:34:47+00:00,170
2021-11-09T23:38:13+00:00,169
2021-11-09T23:43:23+00:00,168
2021-11-10T09:18:24+00:00,167
2021-11-10T10:15:34+00:00,166
2021-11-10T10:54:23+00:00,165
2021-11-10T11:13:14+00:00,166
2021-11-10T12:53:23+00:00,165
2021-11-10T17:14:33+00:00,166
2021-11-11T12:51:21+00:00,165
2021-11-11T17:21:06+00:00,166
2021-11-11T17:40:28+00:00,167
2021-11-11T20:28:13+00:00,166
2021-11-13T20:06:58+00:00,165
2021-11-15T04:58:56+00:00,166
2021-11-15T10:45:09+00:00,165
2021-11-15T20:08:07+00:00,166
2021-11-15T22:14:52+00:00,165
2021-11-15T22:57:37+00:00,164
2021-11-18T09:48:21+00:00,165
2021-11-22T21:54:25+00:00,164
2021-11-26T12:59:07+00:00,165
2021-12-01T17:22:24+00:00,164
2021-12-03T01:26:02+00:00,165
2021-12-06T21:00:53+00:00,166
2021-12-06T22:49:21+00:00,165
2021-12-08T14:31:00+00:00,166
2021-12-09T17:21:28+00:00,167
2021-12-16T11:00:50+00:00,168
2021-12-25T12:47:01+00:00,169
2021-12-27T22:50:41+00:00,168
2021-12-28T07:32:27+00:00,167
2022-01-04T10:31:25+00:00,168
2022-01-07T16:37:07+00:00,169
2022-01-08T02:57:25+00:00,170
2022-01-11T08:45:37+00:00,169
2022-01-12T14:58:13+00:00,170
2022-01-15T16:08:41+00:00,169
2022-01-15T20:07:49+00:00,168
2022-01-15T20:29:11+00:00,167
2022-01-18T14:12:19+00:00,168
2022-01-20T15:40:32+00:00,169
2022-01-25T11:00:18+00:00,168
2022-01-25T12:53:11+00:00,167
2022-01-25T16:06:22+00:00,166
2022-01-25T16:17:23+00:00,165
2022-01-25T16:36:05+00:00,164
2022-01-26T15:46:56+00:00,163
2022-01-27T09:22:26+00:00,162
2022-01-27T09:28:03+00:00,161
2022-01-27T09:35:52+00:00,160
2022-01-27T09:45:45+00:00,159
2022-01-27T09:46:49+00:00,158
2022-01-27T09:47:29+00:00,157
2022-01-27T09:59:22+00:00,156
2022-01-27T10:01:49+00:00,155
2022-01-27T10:05:58+00:00,154
2022-01-27T10:11:46+00:00,153
2022-01-27T10:14:43+00:00,152
2022-01-27T10:27:01+00:00,151
2022-01-27T10:35:55+00:00,152
2022-01-27T10:54:17+00:00,151
2022-01-27T10:58:17+00:00,150
2022-01-27T11:05:11+00:00,149
2022-01-27T11:19:11+00:00,148
2022-01-27T11:25:14+00:00,147
2022-01-27T15:41:03+00:00,146
2022-01-27T15:46:17+00:00,145
2022-01-27T15:50:41+00:00,144
2022-01-27T16:08:32+00:00,143
2022-01-27T18:19:11+00:00,142
2022-01-27T19:39:31+00:00,141
2022-01-28T12:12:26+00:00,140
2022-02-01T09:52:07+00:00,141
2022-02-01T10:30:08+00:00,140
2022-02-03T11:13:42+00:00,141
2022-02-03T20:43:52+00:00,142
2022-02-04T13:41:57+00:00,143
2022-02-04T14:39:49+00:00,144
2022-02-04T15:04:55+00:00,143
2022-02-07T16:13:38+00:00,142
2022-02-07T16:14:49+00:00,141
2022-02-07T19:27:36+00:00,140
2022-02-08T21:48:51+00:00,139
2022-02-09T13:41:42+00:00,140
2022-02-09T18:01:41+00:00,141
2022-02-12T18:47:11+00:00,142
2022-02-14T17:33:32+00:00,143
2022-02-14T20:37:37+00:00,142
2022-02-14T20:43:11+00:00,143
2022-02-15T13:25:03+00:00,144
2022-02-16T19:27:50+00:00,145
2022-02-17T15:56:37+00:00,146
2022-02-18T15:04:47+00:00,147
2022-02-19T03:04:50+00:00,148
2022-02-21T13:44:06+00:00,149
2022-02-22T10:36:10+00:00,148
2022-02-22T10:38:00+00:00,147
2022-02-25T17:59:13+00:00,148
2022-02-28T19:07:13+00:00,149
2022-03-03T12:08:42+00:00,148
2022-03-07T18:09:43+00:00,147
2022-03-10T12:42:03+00:00,148
2022-03-15T21:32:09+00:00,149
2022-03-16T14:28:37+00:00,148
2022-03-17T11:19:53+00:00,149
2022-03-17T13:11:30+00:00,148
2022-03-17T17:36:24+00:00,149
2022-03-19T21:26:45+00:00,148
2022-03-21T19:47:45+00:00,149
2022-03-23T09:57:22+00:00,150
2022-03-25T20:01:55+00:00,151
2022-03-28T17:57:27+00:00,150
2022-03-31T09:48:54+00:00,151
2022-03-31T11:52:58+00:00,152
2022-04-04T11:08:35+00:00,151
2022-04-04T14:29:43+00:00,152
2022-04-06T08:24:27+00:00,153
2022-04-07T10:45:01+00:00,154
2022-04-07T18:53:50+00:00,155
2022-04-15T15:30:14+00:00,156
2022-04-17T13:55:57+00:00,157
2022-04-25T07:43:10+00:00,158
2022-04-27T12:07:15+00:00,159
2022-05-03T16:17:09+00:00,160
2022-05-04T21:41:15+00:00,161
2022-05-06T15:19:37+00:00,162
2022-05-06T15:45:27+00:00,161
2022-05-06T20:10:39+00:00,160
2022-05-08T21:14:02+00:00,161
2022-05-09T10:49:12+00:00,162
2022-05-09T11:13:43+00:00,161
2022-05-10T10:05:15+00:00,160
2022-05-10T12:38:16+00:00,161
2022-05-10T13:59:47+00:00,162
2022-05-11T05:34:07+00:00,161
2022-05-12T11:28:12+00:00,162
2022-05-12T12:58:05+00:00,163
2022-05-13T15:02:16+00:00,164
2022-05-17T08:43:02+00:00,163
2022-05-18T08:54:00+00:00,164
2022-05-18T13:47:05+00:00,165
2022-05-18T17:17:39+00:00,166
2022-05-23T08:23:05+00:00,167
2022-05-23T08:53:06+00:00,166
2022-05-26T20:43:07+00:00,167
2022-05-27T04:45:31+00:00,166
2022-05-28T22:42:14+00:00,167
2022-05-31T13:50:57+00:00,168
2022-05-31T14:53:15+00:00,169
2022-05-31T23:38:27+00:00,170
2022-06-01T09:22:22+00:00,171
2022-06-10T14:26:11+00:00,172
2022-06-14T14:59:40+00:00,173
2022-06-15T17:43:26+00:00,174
2022-06-16T13:39:24+00:00,173
2022-06-16T14:14:01+00:00,174
2022-06-16T19:37:28+00:00,175
2022-06-21T19:51:42+00:00,176
2022-06-22T15:19:54+00:00,177
2022-06-24T23:14:10+00:00,178
2022-06-26T20:21:08+00:00,177
2022-06-27T09:54:54+00:00,176
2022-07-01T08:02:53+00:00,175
2022-07-01T11:17:30+00:00,176
2022-07-01T13:29:47+00:00,175
2022-07-01T13:52:46+00:00,174
2022-07-04T07:04:59+00:00,175
2022-07-05T13:57:14+00:00,176
2022-07-11T10:20:59+00:00,177
2022-07-16T06:57:34+00:00,178
2022-07-17T18:59:32+00:00,177
2022-07-19T14:17:35+00:00,178
2022-07-25T13:21:37+00:00,179
2022-07-29T12:37:58+00:00,180
2022-07-31T09:53:34+00:00,181
2022-07-31T10:10:47+00:00,182
2022-08-02T07:54:59+00:00,183
2022-08-09T12:16:50+00:00,184
2022-08-13T19:45:47+00:00,185
2022-08-16T10:00:24+00:00,186
2022-08-17T22:17:43+00:00,185
2022-08-18T08:16:23+00:00,184
2022-08-18T11:04:36+00:00,185
2022-08-24T16:17:42+00:00,186
2022-08-30T01:00:33+00:00,187
2022-09-01T14:21:41+00:00,188
2022-09-02T09:09:04+00:00,189
2022-09-09T07:58:55+00:00,190
2022-09-09T11:00:17+00:00,189
2022-09-09T13:19:25+00:00,188
2022-09-09T20:45:12+00:00,187
2022-09-09T20:53:31+00:00,186
2022-09-09T21:15:00+00:00,185
2022-09-09T21:24:12+00:00,184
2022-09-09T21:34:08+00:00,183
2022-09-09T21:44:16+00:00,182
2022-09-09T22:09:58+00:00,181
2022-09-09T22:21:05+00:00,180
2022-09-09T22:26:56+00:00,179
2022-09-09T22:35:42+00:00,178
2022-09-09T22:43:18+00:00,177
2022-09-09T22:55:08+00:00,176
2022-09-09T23:01:10+00:00,175
2022-09-09T23:14:38+00:00,176
2022-09-10T16:05:38+00:00,177
2022-09-10T16:10:57+00:00,176
2022-09-12T11:40:34+00:00,177
2022-09-13T10:13:26+00:00,176
2022-09-13T14:04:00+00:00,177
2022-09-14T12:26:10+00:00,178
2022-09-16T08:16:50+00:00,177
2022-09-16T08:32:23+00:00,178
2022-09-16T08:38:53+00:00,177
2022-09-16T13:12:20+00:00,178
2022-09-20T17:48:01+00:00,179
2022-09-22T10:26:32+00:00,180
2022-09-22T21:51:17+00:00,179
2022-09-26T08:25:46+00:00,180
2022-09-27T17:11:50+00:00,179
2022-10-04T04:02:51+00:00,180
2022-10-04T14:21:58+00:00,181
2022-10-07T06:59:19+00:00,182
2022-10-08T13:27:45+00:00,183
2022-10-09T08:13:21+00:00,182
2022-10-11T07:59:06+00:00,183
2022-10-14T01:03:42+00:00,184
2022-10-20T08:42:40+00:00,185
2022-10-26T07:27:43+00:00,186
2022-10-30T17:02:40+00:00,187
2022-10-30T17:03:58+00:00,188
2022-10-30T17:04:04+00:00,189
2022-10-30T17:04:06+00:00,190
2022-10-30T17:04:08+00:00,191
2022-10-30T17:04:14+00:00,192
2022-10-30T17:04:18+00:00,193
2022-10-30T17:04:20+00:00,194
2022-11-08T14:40:30+00:00,195
2022-11-09T18:45:40+00:00,196
2022-11-15T19:20:34+00:00,197
2022-11-15T20:58:06+00:00,198
2022-11-26T11:25:31+00:00,197
2022-11-26T11:29:06+00:00,196
2022-11-26T11:30:37+00:00,195
2022-11-28T18:20:34+00:00,196
2022-11-28T18:48:14+00:00,197
2022-11-29T09:49:22+00:00,198
2022-11-29T10:12:52+00:00,197
2022-12-01T21:30:13+00:00,198
2022-12-05T09:43:37+00:00,197
2022-12-07T15:40:26+00:00,198
2022-12-07T17:25:55+00:00,199
2022-12-09T12:12:39+00:00,198
2022-12-15T16:04:18+00:00,199
2022-12-16T16:05:47+00:00,200
2022-12-16T16:25:50+00:00,199
2022-12-25T22:47:44+00:00,198
2022-12-27T13:50:16+00:00,199
2022-12-27T16:13:51+00:00,198
2022-12-30T10:34:54+00:00,199
2022-12-30T20:19:16+00:00,198
2023-01-01T00:35:18+00:00,197
2023-01-01T01:06:42+00:00,196
2023-01-04T16:42:58+00:00,197
